   1.9026000e-02	   3.7119910e+03	   1.7290000e+03	   2.6295900e+03	   4.6027955e+01	
   1.9193100e-02	   3.6805011e+03	   1.7160900e+03	   2.6108800e+03	   4.6041129e+01	
   1.9361800e-02	   3.6480226e+03	   1.7029900e+03	   2.5918500e+03	   4.6074979e+01	
   1.9531900e-02	   3.6145897e+03	   1.6896800e+03	   2.5725900e+03	   4.6135879e+01	
   1.9703500e-02	   3.5802485e+03	   1.6761800e+03	   2.5532000e+03	   4.6223788e+01	
   1.9876600e-02	   3.5450500e+03	   1.6625000e+03	   2.5334800e+03	   4.6336560e+01	
   2.0051300e-02	   3.5090574e+03	   1.6486500e+03	   2.5135800e+03	   4.6466422e+01	
   2.0227500e-02	   3.4723118e+03	   1.6346400e+03	   2.4935300e+03	   4.6610576e+01	
   2.0405200e-02	   3.4349403e+03	   1.6204800e+03	   2.4732100e+03	   4.6769387e+01	
   2.0584500e-02	   3.3969688e+03	   1.6062000e+03	   2.4529400e+03	   4.6944550e+01	
   2.0765300e-02	   3.3585265e+03	   1.5918000e+03	   2.4322300e+03	   4.7129553e+01	
   2.0947800e-02	   3.3196587e+03	   1.5773100e+03	   2.4117400e+03	   4.7315277e+01	
   2.1131900e-02	   3.2804991e+03	   1.5627500e+03	   2.3909000e+03	   4.7499516e+01	
   2.1317500e-02	   3.2411721e+03	   1.5481400e+03	   2.3701100e+03	   4.7681916e+01	
   2.1504800e-02	   3.2017625e+03	   1.5335000e+03	   2.3494300e+03	   4.7865624e+01	
   2.1693800e-02	   3.1623559e+03	   1.5188700e+03	   2.3285500e+03	   4.8049827e+01	
